,Sample ID,Sample Name,Lab Name,Date Received,Date Completed,Strain,Category,Type,Pass/fail?,Fail Reason,Active,Regulator ID,Regulator Batch ID,Regulator Batch ID 2,Regulator Lot ID,Regulator Pre-Transfer ID,Batch ID,Batch Size,Batch Size Unit,Lot ID,Lot Size,Lot Size Unit,Harvest ID,Production Date,Manifest ID,Production Run ID,Units Per Serving,Servings Per Container,Unit Description,Container Description,cannabinoids_thca,cannabinoids_thcv,cannabinoids_cannabinoids_unit,cannabinoids_cbda,cannabinoids_cbga,cannabinoids_cbn,cannabinoids_cbdva,cannabinoids_cbd,cannabinoids_vitamin_e_acetate,cannabinoids_cbdv,cannabinoids_cbc,cannabinoids_d8_thc,cannabinoids_cbg,cannabinoids_d9_thc,cannabinoids_cbl,pesticides_daminozide,pesticides_mgk_264,pesticides_etoxazole,pesticides_methiocarb,pesticides_ethoprophos,pesticides_fludioxonil,pesticides_chlorpyrifos,pesticides_chlorantraniliprole,pesticides_clofentezine,pesticides_diazinon,pesticides_pyrethrins,pesticides_fipronil,pesticides_spiroxamine,pesticides_phosmet,pesticides_kresoxim_methyl,pesticides_etofenprox,pesticides_azoxystrobin,pesticides_dimethoate,pesticides_permethrins,pesticides_fenoxycarb,pesticides_methyl_parathion,pesticides_piperonyl_butoxide,pesticides_metalaxyl,pesticides_bifenazate,pesticides_hexythiazox,pesticides_abamectin,pesticides_paclobutrazol,pesticides_tebuconazole,pesticides_methomyl,pesticides_malathion,pesticides_prallethrin,pesticides_pyridaben,pesticides_cyfluthrin,pesticides_bifenthrin,pesticides_myclobutanil,pesticides_pesticides_unit,pesticides_acetamiprid,pesticides_imazalil,pesticides_spinosad,pesticides_fenpyroximate,pesticides_aldicarb,pesticides_boscalid,pesticides_cypermethrin,pesticides_oxamyl,pesticides_spiromesifen,pesticides_propiconazole,pesticides_chlorfenapyr,pesticides_trifloxystrobin,pesticides_thiamethoxam,pesticides_acephate,pesticides_carbaryl,pesticides_propoxur,pesticides_acequinocyl,pesticides_flonicamid,pesticides_thiacloprid,pesticides_dichlorvos,pesticides_imidacloprid,pesticides_naled,pesticides_spirotetramat,pesticides_carbofuran,microbials_aspergillus,microbials_coliforms,microbials_salmonella,microbials_aerobic_bacteria,microbials_ecoli,microbials_btgn_bacteria,microbials_yeast_and_mold,microbials_microbials_unit,solvents_propane,solvents_hexanes,solvents_chloroform,solvents_heptane,solvents_methylene_chloride,solvents_ethylene_oxide,solvents_trichloroethene,solvents_isopropanol,solvents_ethyl_ether,solvents_pentane,solvents_toluene,solvents_xylenes,solvents_butane,solvents_methanol,solvents_acetonitrile,solvents_ethyl_acetate,solvents_benzene,solvents_solvents_unit,solvents_acetone,solvents_1_2_dichloro_ethane,solvents_ethanol,terpenes_3_carene,terpenes_alpha_bisabolol,terpenes_alpha_pinene,terpenes_eucalyptol,terpenes_alpha_terpinene,terpenes_geraniol,terpenes_guaiol,terpenes_beta_pinene,terpenes_beta_myrcene,terpenes_fenchol,terpenes_isoborneol,terpenes_menthol,terpenes_caryophyllene_oxide,terpenes_ocimene,terpenes_citronellol,terpenes_eugenol,terpenes_ro_cymene,terpenes_camphene,terpenes_beta_caryophyllene,terpenes_alpha_humulene,terpenes_terpinolene,terpenes_trans_nerolidol,terpenes_geranyl_acetate,terpenes_gamma_terpinene,terpenes_alpha_phellandrene,terpenes_beta_ocimene,terpenes_terpenes_unit,terpenes_isopulegol,terpenes_cis_nerolidol,terpenes_linalool,terpenes_fenchone,terpenes_delta_limonene,moisture_percent_moisture,moisture_moisture_unit,homogeneity_homogeneity,homogeneity_homogeneity_unit,water_activity_water_activity_unit,water_activity_water_activity,metals_nickel,metals_chromium,metals_metals_unit,metals_mercury,metals_cadmium,metals_lead,metals_copper,metals_arsenic,foreign_matter_foreign_matter_unit,foreign_matter_other,foreign_matter_stems,foreign_matter_pests,Classification,Production Method,solvents_n_butane,solvents_2_methylpentane,solvents_heptanes,solvents_o_xylene,solvents_1_pentanol,solvents_n_hexane,solvents_ethylene_glycol,solvents_dimethyl_sulfoxide,solvents_n_pentane,solvents_p_xylene,solvents_2_butanol,solvents_pentanes,solvents_1_2_dimethoxy_ethane,solvents_2_3_dimethyl_butane,solvents_2_ethoxyethanol,solvents_cyclohexane,solvents_n_n_dimethylfromamide,solvents_1_propanol,solvents_2_butanone,solvents_3_methylpentane,solvents_1_butanol,solvents_butanes,solvents_ethyl_benzene,solvents_n_n_dimethylacetamide,solvents_tetrahydrofuran,solvents_2_2_dimethyl_butane,solvents_pyridine,solvents_isopentane,solvents_cumene,solvents_iso_butane,solvents_1_4_dioxane,cannabinoids_total,terpenes_total,"
"
241,BC-21-CS-25304,Pre '98 Bubba Kush Flower,Viridis Labs,10/12/2021,10/19/2021,,Plant,Flower - Cured,Passed,,,1A4050300005720000006002,1A4050300005720000006000,,,,,,,,,,,,,,,,,,19.737%,,,0.038%,0.447%,0.000%,,0.000%,,,0.000%,0.000%,0.128%,0.762%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,<100,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.060%,0.000%,,0.000%,,0.067%,0.060%,,,,,0.000%,,,0.000%,,0.076%,0.021%,0.000%,,,,,2 0.010%,,0.000%,,0.064%,,0.208%,N/A,,,,,0.612,0.484,0.029,,0.001,0.003,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.324%,0.565%,
242,BC-21-CS-25305,San Fernando Garlic Flower,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006003,1A4050300005720000005769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,BC-21-CS-25306,San Fernando Garlic Flower,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006004,1A4050300005720000005769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,BC-21-CS-25307,San Fernando Garlic Flower,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006005,1A4050300005720000005890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,BC-21-CS-25308,San Fernando Garlic Flower,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006006,1A4050300005720000005890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,BC-21-CS-25309,San Fernando Garlic Popcorn,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006007,1A4050300005720000005891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,BC-21-CS-25310,San Fernando Garlic Popcorn,Viridis Labs,10/12/2021,10/13/2021,"San Fernando Garlic
",Plant,Flower - Cured,Passed,,,1A4050300005720000006008,1A4050300005720000005891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,BC-21-CS-25311,Vanilla Gorilla Popcorn,Viridis Labs,10/12/2021,10/18/2021,"Vanilla Gorilla
",Plant,Flower - Cured,Failed,,,1A4050300005720000006009,1A4050300005720000005953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,BC-21-CS-25312,Vanilla Gorilla Popcorn,Viridis Labs,10/12/2021,10/18/2021,"Vanilla Gorilla
",Plant,Flower - Cured,Passed,,,1A4050300005720000006010,1A4050300005720000005953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,BC-21-CS-25313,Deep Breath Flower,Viridis Labs,10/12/2021,10/13/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A405030000571F000015934,1A405030000571F000015860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,BC-21-CS-25314,Deep Breath Flower,Viridis Labs,10/12/2021,10/13/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A405030000571F000015935,1A405030000571F000015860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,BC-21-CS-25315,Black Lime Reserve Flower,Viridis Labs,10/12/2021,10/13/2021,"Black Lime Reserve
",Plant,Flower - Cured,Passed,,,1A40503000163DE000001509,1A40503000163DE000001492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,BC-21-CS-25316,Black Lime Reserve Flower,Viridis Labs,10/12/2021,10/13/2021,"Black Lime Reserve
",Plant,Flower - Cured,Passed,,,1A40503000163DE000001510,1A40503000163DE000001492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,BC-21-CS-25317,Ice Cream Cake Bubble Hash,Viridis Labs,10/12/2021,10/19/2021,"Ice Cream Cake
",Extracts,Other,Passed,,,1A4050300009A4D000004609,1A4050300009A4D000004608,,,,,,,,,,,,,,,,,,73.335%,,,0.258%,3.121%,0.000%,,0.000%,,,0.000%,0.000%,0.339%,0.746%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,<100,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.130%,0.000%,,0.000%,,0.244%,0.000%,,,,,0.000%,,,0.000%,,0.321%,0.081%,0.012%,,,,,2 0.000%,,0.000%,,0.437%,,1.192%,,,,,,,0.044,0.031,,0.001,0.000,0.003,0.796,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.965%,2.417%,
255,BC-21-CS-25444,Jenny Kush Flower,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A4050300005722000006338,1A4050300005722000006335,,,,,,,,,,,,,,,,,,35.877%,,,0.092%,1.820%,0.000%,,0.000%,,,0.000%,0.000%,0.333%,0.272%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,5600,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.023%,0.000%,,0.000%,,0.040%,0.491%,,,,,0.000%,,,0.000%,,0.180%,0.034%,0.000%,,,,,2 0.000%,,0.000%,,0.078%,,0.296%,N/A,,,,,0.553,0.309,0.026,,0.001,0.002,0.003,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.914%,1.143%,
256,BC-21-CS-25445,Jenny Kush Popcorn,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A4050300005722000006339,1A4050300005722000006336,,,,,,,,,,,,,,,,,,28.262%,,,0.071%,1.777%,0.000%,,0.000%,,,0.000%,0.000%,0.260%,0.268%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,860,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.019%,0.000%,,0.000%,,0.033%,0.274%,,,,,0.000%,,,0.000%,,0.170%,0.033%,0.000%,,,,,2 0.000%,,0.000%,,0.000%,,0.238%,N/A,,,,,0.532,0.399,0.044,,0.001,0.003,0.003,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.044%,0.766%,
257,BC-21-CS-25446,Blood Star Popcorn,Viridis Labs,10/15/2021,10/21/2021,"Blood Star
",Plant,Flower - Cured,Passed,,,1A4050300005722000006340,1A4050300005722000006332,,,,,,,,,,,,,,,,,,20.125%,,,0.063%,0.477%,0.000%,,0.000%,,,0.065%,0.000%,0.071%,0.473%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,330,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.008%,0.000%,,0.000%,,0.014%,0.307%,,,,,0.000%,,,0.000%,,0.106%,0.024%,0.000%,,,,,2 0.000%,,0.000%,,0.000%,,0.049%,N/A,,,,,0.530,0.339,0.060,,0.001,0.003,0.008,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.523%,0.507%,
258,BC-21-CS-25447,Blood Star Flower,Viridis Labs,10/15/2021,10/21/2021,"Blood Star
",Plant,Flower - Cured,Passed,,,1A4050300005722000006341,1A4050300005722000006331,,,,,,,,,,,,,,,,,,21.689%,,,0.069%,0.547%,0.000%,,0.000%,,,0.079%,0.000%,0.060%,0.556%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,210,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.008%,0.000%,,0.000%,,0.016%,0.383%,,,,,0.000%,,,0.000%,,0.101%,0.022%,0.000%,,,,,2 0.000%,,0.000%,,0.074%,,0.057%,N/A,,,,,0.572,0.416,0.041,,0.001,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.281%,0.660%,
259,BC-21-CS-25448,Deep Breath Popcorn,Viridis Labs,10/15/2021,10/21/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A4050300005722000006342,1A4050300005722000006328,,,,,,,,,,,,,,,,,,22.563%,,,0.045%,0.492%,0.000%,,0.000%,,,0.000%,0.000%,0.086%,0.603%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,1200,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.210%,0.000%,,0.000%,,0.118%,0.200%,,,,,0.000%,,,0.000%,,0.103%,0.019%,0.000%,,,,,2 0.022%,,0.000%,,0.000%,,0.129%,N/A,,,,,0.561,0.340,0.062,,0.001,0.002,0.004,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.040%,0.800%,
260,BC-21-CS-25449,Deep Breath Flower,Viridis Labs,10/15/2021,10/21/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A4050300005722000006343,1A4050300005722000006327,,,,,,,,,,,,,,,,,,24.386%,,,0.052%,0.550%,0.000%,,0.000%,,,0.000%,0.000%,0.094%,0.548%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,210,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.278%,0.000%,,0.000%,,0.159%,0.341%,,,,,0.000%,,,0.000%,,0.098%,0.018%,0.000%,,,,,2 0.040%,,0.000%,,0.000%,,0.211%,N/A,,,,,0.648,0.254,0.036,,0.008,0.003,0.007,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.867%,1.144%,
261,BC-21-CS-25450,Deep Breath Flower,Viridis Labs,10/15/2021,10/21/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A4050300005722000006344,1A4050300005722000006326,,,,,,,,,,,,,,,,,,24.399%,,,0.055%,0.553%,0.000%,,0.000%,,,0.000%,0.000%,0.096%,0.573%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,100,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.277%,0.000%,,0.000%,,0.155%,0.324%,,,,,0.000%,,,0.000%,,0.102%,0.019%,0.000%,,,,,2 0.038%,,0.000%,,0.000%,,0.198%,N/A,,,,,0.616,0.243,0.034,,0.003,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.932%,1.112%,
262,BC-21-CS-25451,Deep Breath Flower,Viridis Labs,10/15/2021,10/21/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A4050300005722000006345,1A4050300005722000006325,,,,,,,,,,,,,,,,,,25.187%,,,0.053%,0.610%,0.000%,,0.000%,,,0.000%,0.000%,0.100%,0.575%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,100,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.342%,0.000%,,0.000%,,0.194%,0.417%,,,,,0.000%,,,0.000%,,0.115%,0.021%,0.000%,,,,,2 0.049%,,0.000%,,0.080%,,0.260%,N/A,,,,,0.621,0.230,0.041,,0.003,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.768%,1.477%,
263,BC-21-CS-25452,Deep Breath Flower,Viridis Labs,10/15/2021,10/21/2021,"Deep Breath
",Plant,Flower - Cured,Passed,,,1A4050300005722000006346,1A4050300005722000006324,,,,,,,,,,,,,,,,,,24.625%,,,0.055%,0.569%,0.000%,,0.000%,,,0.000%,0.000%,0.095%,0.589%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,860,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.275%,0.000%,,0.000%,,0.158%,0.347%,,,,,0.000%,,,0.000%,,0.118%,0.022%,0.000%,,,,,2 0.042%,,0.000%,,0.085%,,0.215%,N/A,,,,,0.620,0.246,0.032,,0.003,0.002,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.166%,1.262%,
264,BC-21-CS-25453,Jenny Kush Flower,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A405030001ABBF000000048,1A405030001ABBF000000044,,,,,,,,,,,,,,,,,,36.068%,,,0.083%,1.876%,0.000%,,0.000%,,,0.000%,0.000%,0.298%,0.531%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,860,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.027%,0.000%,,0.000%,,0.046%,0.761%,,,,,0.000%,,,0.000%,,0.132%,0.026%,0.000%,,,,,2 0.000%,,0.000%,,0.092%,,0.286%,N/A,,,,,0.607,0.269,0.039,,0.001,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.360%,1.371%,
265,BC-21-CS-25454,Jenny Kush Flower,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A405030001ABBF000000049,1A405030001ABBF000000045,,,,,,,,,,,,,,,,,,35.294%,,,0.083%,1.822%,0.000%,,0.000%,,,0.000%,0.000%,0.268%,0.519%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,91000,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.042%,0.000%,,0.000%,,0.062%,0.858%,,,,,0.000%,,,0.000%,,0.104%,0.021%,0.000%,,,,,2 0.000%,,0.000%,,0.085%,,0.352%,N/A,,,,,0.608,0.334,0.042,,0.001,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.481%,1.523%,
266,BC-21-CS-25455,Jenny Kush Popcorn,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A405030001ABBF000000050,1A405030001ABBF000000046,,,,,,,,,,,,,,,,,,27.013%,,,0.060%,1.723%,0.000%,,0.000%,,,0.000%,0.000%,0.203%,0.437%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,17000,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.018%,0.000%,,0.000%,,0.032%,0.438%,,,,,0.000%,,,0.000%,,0.126%,0.026%,0.000%,,,,,2 0.000%,,0.000%,,0.000%,,0.213%,N/A,,,,,0.609,0.309,0.050,,0.002,0.003,0.003,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.811%,0.853%,
267,BC-21-CS-25456,Jenny Kush Popcorn,Viridis Labs,10/15/2021,10/21/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A405030001ABBF000000051,1A405030001ABBF000000047,,,,,,,,,,,,,,,,,,27.505%,,,0.062%,1.880%,0.000%,,0.000%,,,0.000%,0.000%,0.211%,0.417%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<100,0,,0,,9300,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.019%,0.000%,,0.000%,,0.031%,0.435%,,,,,0.000%,,,0.000%,,0.134%,0.027%,0.000%,,,,,2 0.000%,,0.000%,,0.068%,,0.202%,N/A,,,,,0.568,0.359,0.043,,0.002,0.002,0.004,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.425%,0.915%,
268,BC-21-CS-25713,Jenny Kush Flower,Viridis Labs,10/19/2021,10/23/2021,"Jenny Kush
",Plant,Flower - Cured,Failed,,,1A4050100019DAD000000680,1A4050100019DAD000000649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,BC-21-CS-25714,Jenny Kush Bubble Hash,Viridis Labs,10/19/2021,10/23/2021,"Jenny Kush
",Extracts,Other,Failed,,,1A4050300009A4D000004678,1A4050300009A4D000004076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,BC-21-CS-25715,Jenny Kush Bubble Hash,Viridis Labs,10/19/2021,10/23/2021,"Jenny Kush
",Extracts,Other,Failed,,,1A4050300009A4D000004679,1A4050300009A4D000004076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
